Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
PAYMENT,4,4,83.99,239.96,Shipping on time,0,17,Cleats,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,4,Apparel,33.09320068,-117.1668167,LATAM,Acuña,México,68,0,0,59.99,0.35,4,239.96,239.96,83.99,Central America,Coahuila,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
PAYMENT,4,4,103.5,225,Shipping on time,0,24,Women's Apparel,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,5,Golf,33.09320068,-117.1668167,LATAM,Acuña,México,68,25,0.1,50,0.46,5,250,225,103.5,Central America,Coahuila,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,1,3.55,118.29,Shipping canceled,0,18,Men's Footwear,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,4,Apparel,33.09320068,-117.1668167,USCA,Los Angeles,Estados Unidos,68,11.7,0.09,129.99,0.03,1,129.99,118.29,3.55,West of USA ,California,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,2,1,-69,89.96,Late delivery,1,46,Indoor/Outdoor Games,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,7,Fan Shop,33.09320068,-117.1668167,Europe,Carpi,Italia,68,10,0.1,49.98,-0.77,2,99.96,89.96,-69,Southern Europe,Emilia-Romaña,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,4,4,13.49,37.49,Shipping on time,0,46,Indoor/Outdoor Games,Peoria,EE. UU.,Mary,68,Oneal,Consumer,AZ,376 Silver Terrace,85345,7,Fan Shop,33.09320068,-117.1668167,LATAM,Acuña,México,68,12.5,0.25,49.98,0.36,1,49.98,37.49,13.49,Central America,Coahuila,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,4,4,28.08,103.99,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,USCA,Philadelphia,Estados Unidos,69,26,0.2,129.99,0.27,1,129.99,103.99,28.08,East of USA,Pensilvania,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,4,4,46.91,101.98,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,USCA,Philadelphia,Estados Unidos,69,18,0.15,59.99,0.46,2,119.98,101.98,46.91,East of USA,Pensilvania,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,4,4,47.37,100.78,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,USCA,Philadelphia,Estados Unidos,69,19.2,0.16,59.99,0.47,2,119.98,100.78,47.37,East of USA,Pensilvania,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,4,4,-0.41,29.1,Shipping on time,0,41,Trade-In,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,6,Outdoors,18.22368431,-66.04928589,USCA,Philadelphia,Estados Unidos,69,2.88,0.09,15.99,-0.01,2,31.98,29.1,-0.41,East of USA,Pensilvania,COMPLETE,Glove It Urban Brick Golf Towel,15.99,Standard Class
TRANSFER,2,4,85.26,173.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,7,Fan Shop,18.22368431,-66.04928589,Europe,Ghent,Bélgica,69,26,0.13,199.99,0.49,1,199.99,173.99,85.26,Western Europe,Flanders Oriental,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,4,4,34.8,120,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,5,Golf,18.22368431,-66.04928589,USCA,Philadelphia,Estados Unidos,69,30,0.2,50,0.29,3,150,120,34.8,East of USA,Pensilvania,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,5,4,27.06,165.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,7,Fan Shop,18.22368431,-66.04928589,Europe,Mâcon,Francia,69,34,0.17,199.99,0.16,1,199.99,165.99,27.06,Western Europe,Borgoña-Franco Condado,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,6,4,-21.65,90.96,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,7,Fan Shop,18.22368431,-66.04928589,Africa,Johannesburg,SudAfrica,69,9,0.09,49.98,-0.24,2,99.96,90.96,-21.65,Southern Africa,Gauteng,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,2,4,41.4,118.29,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,Europe,Ghent,Bélgica,69,11.7,0.09,129.99,0.35,1,129.99,118.29,41.4,Western Europe,Flanders Oriental,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,4,17.22,49.19,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,Europe,Ghent,Bélgica,69,10.8,0.18,59.99,0.35,1,59.99,49.19,17.22,Western Europe,Flanders Oriental,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,12.75,42.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,5,Golf,18.22368431,-66.04928589,Europe,Ghent,Bélgica,69,7.5,0.15,50,0.3,1,50,42.5,12.75,Western Europe,Flanders Oriental,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,20.16,42,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,5,Golf,18.22368431,-66.04928589,Europe,Ghent,Bélgica,69,8,0.16,50,0.48,1,50,42,20.16,Western Europe,Flanders Oriental,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,54.14,110.49,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,Europe,Emmen,Países Bajos,69,19.5,0.15,129.99,0.49,1,129.99,110.49,54.14,Western Europe,Drenthe,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,4,37.87,143.98,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Megan,69,Smith,Consumer,PR,7796 Thunder Forest Villas,725,4,Apparel,18.22368431,-66.04928589,Europe,Emmen,Países Bajos,69,35.99,0.2,59.99,0.26,3,179.97,143.98,37.87,Western Europe,Drenthe,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,26.2,54.59,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,4,Apparel,33.73583221,-118.2922211,Pacific Asia,Delhi,India,70,5.4,0.09,59.99,0.48,1,59.99,54.59,26.2,South Asia,Delhi,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,1,47.19,129.99,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,4,Apparel,33.73583221,-118.2922211,LATAM,San Pedro Sula,Honduras,70,0,0,129.99,0.36,1,129.99,129.99,47.19,Central America,Cortés,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
DEBIT,2,1,-139.2,87,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,5,Golf,33.73583221,-118.2922211,LATAM,San Pedro Sula,Honduras,70,13,0.13,50,-1.6,2,100,87,-139.2,Central America,Cortés,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
DEBIT,2,1,35.7,85,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,5,Golf,33.73583221,-118.2922211,LATAM,San Pedro Sula,Honduras,70,15,0.15,50,0.42,2,100,85,35.7,Central America,Cortés,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
DEBIT,2,1,91.07,290.97,Late delivery,1,9,Cardio Equipment,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,3,Footwear,33.73583221,-118.2922211,LATAM,San Pedro Sula,Honduras,70,9,0.03,99.99,0.31,3,299.97,290.97,91.07,Central America,Cortés,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,2,1,54.87,156.76,Late delivery,1,29,Shop By Sport,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,5,Golf,33.73583221,-118.2922211,Pacific Asia,Tamworth,Australia,70,3.2,0.02,39.99,0.35,4,159.96,156.76,54.87,Oceania,Nueva Gales del Sur,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,3,4,90.66,278.95,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,4,Apparel,33.73583221,-118.2922211,Pacific Asia,Delhi,India,70,21,0.07,59.99,0.33,5,299.95,278.95,90.66,South Asia,Delhi,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,1,78.75,225,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,5,Golf,33.73583221,-118.2922211,Pacific Asia,Tamworth,Australia,70,25,0.1,50,0.35,5,250,225,78.75,Oceania,Nueva Gales del Sur,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,2,1,34.75,128.69,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,4,Apparel,33.73583221,-118.2922211,Europe,Viena,Austria,70,1.3,0.01,129.99,0.27,1,129.99,128.69,34.75,Western Europe,Viena,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,2,1,-197.45,127.39,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,4,Apparel,33.73583221,-118.2922211,Europe,Viena,Austria,70,2.6,0.02,129.99,-1.55,1,129.99,127.39,-197.45,Western Europe,Viena,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,2,1,100.76,209.92,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Europe,Viena,Austria,70,39.98,0.16,49.98,0.48,5,249.9,209.92,100.76,Western Europe,Viena,PENDING,O'Brien Men's Neoprene Life Vest,49.98,First Class
DEBIT,2,1,49.14,188.99,Late delivery,1,48,Water Sports,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Pacific Asia,Tamworth,Australia,70,11,0.06,199.99,0.26,1,199.99,188.99,49.14,Oceania,Nueva Gales del Sur,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,5,2,13.2,175.96,Late delivery,1,29,Shop By Sport,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,5,Golf,33.73583221,-118.2922211,LATAM,Soyapango,El Salvador,70,23.99,0.12,39.99,0.08,5,199.95,175.96,13.2,Central America,San Salvador,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
DEBIT,3,4,56,159.99,Advance shipping,0,48,Water Sports,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Pacific Asia,Delhi,India,70,40,0.2,199.99,0.35,1,199.99,159.99,56,South Asia,Delhi,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,3,4,69.8,142.44,Advance shipping,0,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Pacific Asia,Delhi,India,70,7.5,0.05,49.98,0.49,3,149.94,142.44,69.8,South Asia,Delhi,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,3,4,7.27,96.96,Advance shipping,0,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Pacific Asia,Delhi,India,70,3,0.03,49.98,0.08,2,99.96,96.96,7.27,South Asia,Delhi,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,1,127.76,377.98,Late delivery,1,45,Fishing,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,Pacific Asia,Tamworth,Australia,70,22,0.06,399.98,0.34,1,399.98,377.98,127.76,Oceania,Nueva Gales del Sur,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
TRANSFER,5,2,45.05,143.94,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,EE. UU.,Mary,70,Simmons,Corporate,CA,5553 Cinder Harbour,90042,7,Fan Shop,33.73583221,-118.2922211,LATAM,Soyapango,El Salvador,70,6,0.04,49.98,0.31,3,149.94,143.94,45.05,Central America,San Salvador,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,3,4,29,99.99,Advance shipping,0,9,Cardio Equipment,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,3,Footwear,34.08999252,-118.1542206,Pacific Asia,Kabul,Afganistán,71,0,0,99.99,0.29,1,99.99,99.99,29,South Asia,Kabul,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,3,4,25.92,53.99,Advance shipping,0,17,Cleats,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,4,Apparel,34.08999252,-118.1542206,Pacific Asia,Kabul,Afganistán,71,6,0.1,59.99,0.48,1,59.99,53.99,25.92,South Asia,Kabul,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,48.75,150,Advance shipping,0,24,Women's Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,Pacific Asia,Kabul,Afganistán,71,0,0,50,0.33,3,150,150,48.75,South Asia,Kabul,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
CASH,2,1,53.66,124.79,Late delivery,1,18,Men's Footwear,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,4,Apparel,34.08999252,-118.1542206,LATAM,Portmore,Jamaica,71,5.2,0.04,129.99,0.43,1,129.99,124.79,53.66,Caribbean,Santa Caterina,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
CASH,2,1,12.74,36.39,Late delivery,1,29,Shop By Sport,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Portmore,Jamaica,71,3.6,0.09,39.99,0.35,1,39.99,36.39,12.74,Caribbean,Santa Caterina,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
CASH,2,1,26.39,105.57,Late delivery,1,29,Shop By Sport,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Portmore,Jamaica,71,14.4,0.12,39.99,0.25,3,119.97,105.57,26.39,Caribbean,Santa Caterina,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
CASH,2,1,63.8,220,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Portmore,Jamaica,71,30,0.12,50,0.29,5,250,220,63.8,Caribbean,Santa Caterina,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
PAYMENT,3,4,9.6,29.99,Advance shipping,0,29,Shop By Sport,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Villa Canales,Guatemala,71,10,0.25,39.99,0.32,1,39.99,29.99,9.6,Central America,Guatemala,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,3,2,30.16,103.99,Late delivery,1,18,Men's Footwear,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,4,Apparel,34.08999252,-118.1542206,LATAM,Santiago de Cuba,Cuba,71,26,0.2,129.99,0.29,1,129.99,103.99,30.16,Caribbean,Santiago de Cuba,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,3,2,44.85,97.49,Late delivery,1,18,Men's Footwear,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,4,Apparel,34.08999252,-118.1542206,LATAM,Santiago de Cuba,Cuba,71,32.5,0.25,129.99,0.46,1,129.99,97.49,44.85,Caribbean,Santiago de Cuba,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,3,2,43.68,335.98,Late delivery,1,45,Fishing,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,7,Fan Shop,34.08999252,-118.1542206,LATAM,Santiago de Cuba,Cuba,71,64,0.16,399.98,0.13,1,399.98,335.98,43.68,Caribbean,Santiago de Cuba,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
DEBIT,3,2,31.54,83,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Santiago de Cuba,Cuba,71,17,0.17,50,0.38,2,100,83,31.54,Caribbean,Santiago de Cuba,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
DEBIT,3,2,23.04,47.01,Late delivery,1,41,Trade-In,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,6,Outdoors,34.08999252,-118.1542206,LATAM,Santiago de Cuba,Cuba,71,0.96,0.02,15.99,0.49,3,47.97,47.01,23.04,Caribbean,Santiago de Cuba,COMPLETE,Glove It Imperial Golf Towel,15.99,Second Class
TRANSFER,6,2,48.98,99.95,Late delivery,1,32,Golf Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,6,Outdoors,34.08999252,-118.1542206,USCA,Philadelphia,Estados Unidos,71,0,0,19.99,0.49,5,99.95,99.95,48.98,East of USA,Pensilvania,PROCESSING,Top Flite Women's 2014 XL Hybrid,19.99,Second Class
TRANSFER,4,2,-145.59,181.99,Late delivery,1,48,Water Sports,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,7,Fan Shop,34.08999252,-118.1542206,LATAM,Managua,Nicaragua,71,18,0.09,199.99,-0.8,1,199.99,181.99,-145.59,Central America,Managua,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class
TRANSFER,4,2,-141.1,201.57,Late delivery,1,17,Cleats,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,4,Apparel,34.08999252,-118.1542206,LATAM,Managua,Nicaragua,71,38.39,0.16,59.99,-0.7,4,239.96,201.57,-141.1,Central America,Managua,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Second Class
TRANSFER,6,2,12.3,164,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,USCA,Philadelphia,Estados Unidos,71,36,0.18,50,0.08,4,200,164,12.3,East of USA,Pensilvania,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,4,2,-168,210,Late delivery,1,24,Women's Apparel,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,5,Golf,34.08999252,-118.1542206,LATAM,Managua,Nicaragua,71,40,0.16,50,-0.8,5,250,210,-168,Central America,Managua,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,6,4,21.82,290.98,Late delivery,1,43,Camping & Hiking,Philadelphia,EE. UU.,Charles,71,Smith,Corporate,PA,6140 Pleasant Dale Farm,19145,7,Fan Shop,34.08999252,-118.1542206,LATAM,Miguel Hidalgo,México,71,9,0.03,299.98,0.08,1,299.98,290.98,21.82,Central America,Distrito Federal,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,5,2,44.65,94.99,Late delivery,1,12,Boxing & MMA,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,3,Footwear,33.29120636,-117.268959,Europe,Bognor Regis,Reino Unido,72,0,0,94.99,0.47,1,94.99,94.99,44.65,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.99,Second Class
PAYMENT,5,2,76.49,339.97,Late delivery,1,5,Lacrosse,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,2,Fitness,33.29120636,-117.268959,Europe,Bognor Regis,Reino Unido,72,59.99,0.15,99.99,0.23,4,399.96,339.97,76.49,Northern Europe,Inglaterra,PENDING_PAYMENT,Nike Kids' Grade School KD VI Basketball Shoe,99.99,Second Class
PAYMENT,5,2,47.03,235.16,Late delivery,1,17,Cleats,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,4,Apparel,33.29120636,-117.268959,Europe,Bognor Regis,Reino Unido,72,4.8,0.02,59.99,0.2,4,239.96,235.16,47.03,Northern Europe,Inglaterra,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class
PAYMENT,5,2,-18.44,84.97,Late delivery,1,46,Indoor/Outdoor Games,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,7,Fan Shop,33.29120636,-117.268959,Europe,Bognor Regis,Reino Unido,72,14.99,0.15,49.98,-0.22,2,99.96,84.97,-18.44,Northern Europe,Inglaterra,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,5,4,55.6,118.29,Late delivery,1,18,Men's Footwear,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,4,Apparel,33.29120636,-117.268959,LATAM,Antiguo Cuscatlán,El Salvador,72,11.7,0.09,129.99,0.47,1,129.99,118.29,55.6,Central America,La Libertad,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,3,4,-182.31,110.49,Advance shipping,0,18,Men's Footwear,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,4,Apparel,33.29120636,-117.268959,LATAM,Huixquilucan,México,72,19.5,0.15,129.99,-1.65,1,129.99,110.49,-182.31,Central America,México,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,3,4,99.22,283.48,Advance shipping,0,43,Camping & Hiking,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,7,Fan Shop,33.29120636,-117.268959,LATAM,Huixquilucan,México,72,16.5,0.06,299.98,0.35,1,299.98,283.48,99.22,Central America,México,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,2,4,-152.63,239.98,Advance shipping,0,43,Camping & Hiking,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,7,Fan Shop,33.29120636,-117.268959,LATAM,Apopa,El Salvador,72,60,0.2,299.98,-0.64,1,299.98,239.98,-152.63,Central America,San Salvador,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,2,4,107.99,224.99,Advance shipping,0,43,Camping & Hiking,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,7,Fan Shop,33.29120636,-117.268959,LATAM,Apopa,El Salvador,72,75,0.25,299.98,0.48,1,299.98,224.99,107.99,Central America,San Salvador,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,5,4,12.8,79.98,Late delivery,1,29,Shop By Sport,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,5,Golf,33.29120636,-117.268959,LATAM,Antiguo Cuscatlán,El Salvador,72,0,0,39.99,0.16,2,79.98,79.98,12.8,Central America,La Libertad,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
PAYMENT,3,4,15.22,43.48,Advance shipping,0,46,Indoor/Outdoor Games,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,7,Fan Shop,33.29120636,-117.268959,LATAM,Huixquilucan,México,72,6.5,0.13,49.98,0.35,1,49.98,43.48,15.22,Central America,México,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
PAYMENT,3,4,32.47,111.97,Advance shipping,0,3,Baseball & Softball,Vista,EE. UU.,Frank,72,Gillespie,Consumer,CA,5332 Heather Hills Isle,92084,2,Fitness,33.29120636,-117.268959,LATAM,Huixquilucan,México,72,27.99,0.2,34.99,0.29,4,139.96,111.97,32.47,Central America,México,PENDING_PAYMENT,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Standard Class
